32.51,19679
32.51,19779
32.51,19880
32.51,19981
32.51,20082
32.51,20183
32.51,20284
32.51,20385
32.51,20486
32.51,20587
32.51,20687
32.51,20789
32.51,20889
32.51,20990
32.63,21092
32.51,21192
32.63,21294
32.51,21394
32.51,21495
32.51,21596
32.51,21697
32.51,21798
32.51,21899
32.51,22000
32.51,22100
32.51,22202
32.51,22303
32.51,22404
32.51,22505
32.51,22605
32.51,22707
32.51,22807
32.51,22908
32.51,23010
32.51,23110
32.51,23212
32.51,23312
32.51,23413
32.51,23514
32.51,23615
32.51,23716
32.51,23817
32.63,23918
32.63,24018
32.63,24120
32.63,24220
32.63,24322
32.63,24423
32.63,24523
32.63,24625
32.63,24725
32.63,24826
32.63,24927
32.75,25028
32.75,25129
32.75,25230
32.75,25331
32.75,25432
32.75,25533
32.75,25634
32.75,25735
32.75,25836
32.75,25936
32.75,26038
32.75,26138
32.75,26240
32.75,26341
32.87,26441
32.87,26543
32.87,26643
32.87,26744
32.87,26845
32.87,26946
32.87,27047
32.87,27148
32.87,27249
32.87,27350
32.87,27451
32.87,27551
32.87,27653
32.87,27754
32.87,27854
32.87,27956
32.87,28056
33.00,28157
33.00,28258
32.87,28359
32.87,28461
33.00,28561
33.00,28662
33.00,28763
33.00,28864
33.00,28964
33.00,29066
33.00,29167
33.00,29267
33.00,29369
33.00,29469
33.00,29571
33.00,29671
33.00,29772
33.00,29874
33.12,29974
33.12,30075
33.12,30176
33.12,30277
33.12,30377
33.12,30479
33.12,30580
33.12,30681
33.12,30782
33.12,30882
33.12,30984
33.12,31084
33.12,31185
33.12,31287
33.12,31387
33.12,31489
33.12,31589
33.12,31690
33.12,31791
33.12,31892
33.12,31993
33.12,32094
33.12,32195
33.12,32295
33.12,32397
33.12,32497
33.12,32599
33.12,32700
33.12,-32736
33.12,-32634
33.12,-32534
33.12,-32433
33.12,-32332
33.12,-32231
33.12,-32130
33.12,-32029
33.12,-31928
33.12,-31827
33.12,-31726
33.00,-31626
33.00,-31524
33.00,-31423
33.00,-31323
33.00,-31221
33.00,-31121
33.00,-31020
33.12,-30918
33.00,-30818
33.00,-30716
33.00,-30616
33.00,-30515
33.00,-30414
33.00,-30313
33.00,-30212
33.00,-30111
33.00,-30010
33.12,-29909
33.12,-29808
33.00,-29708
33.12,-29606
33.00,-29505
33.00,-29405
33.00,-29303
33.00,-29203
33.00,-29102
33.00,-29001
33.00,-28900
33.00,-28798
33.00,-28698
33.00,-28597
33.00,-28496
33.00,-28395
33.00,-28295
33.00,-28193
33.00,-28092
33.00,-27992
33.00,-27890
33.12,-27790
33.12,-27688
33.12,-27588
33.12,-27487
33.12,-27385
33.24,-27285
33.12,-27184
33.12,-27083
33.12,-26982
33.24,-26880
33.24,-26780
33.24,-26679
33.24,-26578
33.24,-26477
33.24,-26377
33.24,-26275
33.24,-26174
33.24,-26074
33.24,-25972
33.24,-25872
33.24,-25770
33.24,-25670
33.24,-25569
33.24,-25467
33.24,-25367
33.24,-25266
33.24,-25165
33.24,-25064
33.24,-24964
33.24,-24862
33.24,-24761
33.24,-24660
33.24,-24559
33.24,-24459
33.24,-24357
33.24,-24256
33.24,-24156
33.24,-24054
33.24,-23954
33.36,-23853
33.36,-23752
33.36,-23651
33.24,-23549
33.24,-23449
33.36,-23348
33.36,-23247
33.36,-23146
33.36,-23046
33.36,-22944
33.36,-22843
33.36,-22743
33.24,-22641
33.36,-22541
33.36,-22439
33.36,-22339
33.36,-22238
33.36,-22136
33.36,-22036
33.36,-21935
33.36,-21834
33.36,-21733
33.36,-21632
33.36,-21531
33.48,-21430
33.48,-21329
33.48,-21228
33.48,-21128
33.48,-21026
33.48,-20926
33.36,-20825
33.48,-20723
33.48,-20623
33.48,-20521
33.48,-20421
33.48,-20320
33.48,-20219
33.48,-20118
33.48,-20017
33.48,-19916
33.48,-19815
33.48,-19715
33.48,-19613
33.48,-19512
33.36,-19411
33.48,-19310
33.48,-19210
33.48,-19108
33.48,-19008
33.48,-18907
33.48,-18805
33.48,-18705
33.48,-18604
33.48,-18503
33.48,-18402
33.48,-18301
33.48,-18200
33.48,-18099
33.48,-17998
33.48,-17897
33.48,-17797
33.48,-17695
33.48,-17595
33.48,-17493
33.48,-17392
33.48,-17292
33.48,-17190
33.48,-17090
33.60,-16989
33.60,-16887
33.60,-16787
33.60,-16686
33.60,-16585
33.60,-16484
33.60,-16383
33.60,-16282
33.60,-16181
33.60,-16080
33.60,-15979
33.60,-15879
33.48,-15777
33.48,-15677
33.60,-15576
33.48,-15474
33.48,-15374
33.48,-15272
33.60,-15172
33.48,-15071
33.60,-14970
33.48,-14869
33.48,-14768
33.48,-14667
33.48,-14566
33.48,-14466
33.48,-14364
33.48,-14263
33.48,-14162
33.48,-14061
33.48,-13961
33.48,-13859
33.48,-13759
33.48,-13658
33.48,-13556
33.48,-13456
33.60,-13354
33.48,-13254
33.60,-13153
33.48,-13052
33.48,-12951
33.60,-12850
33.60,-12749
33.60,-12648
33.60,-12548
33.60,-12446
33.60,-12346
33.60,-12244
33.60,-12143
33.60,-12043
33.60,-11941
33.60,-11841
33.60,-11740
33.72,-11638
33.60,-11538
33.60,-11437
33.60,-11336
33.60,-11235
33.60,-11134
33.60,-11033
33.60,-10932
33.60,-10831
33.60,-10730
33.60,-10630
33.60,-10528
33.60,-10428
33.60,-10327
33.60,-10225
33.60,-10125
33.60,-10023
33.72,-9923
33.60,-9822
33.72,-9721
33.60,-9620
33.60,-9520
33.60,-9418
33.72,-9317
33.72,-9216
33.72,-9115
33.72,-9015
33.72,-8913
33.72,-8813
33.72,-8712
33.72,-8611
33.72,-8510
33.72,-8410
33.72,-8308
33.72,-8208
33.72,-8106
33.72,-8006
33.72,-7905
33.72,-7804
33.72,-7703
33.72,-7602
33.72,-7501
33.72,-7400
33.72,-7300
33.72,-7198
33.84,-7098
33.84,-6996
33.84,-6896
33.84,-6795
33.84,-6694
33.72,-6593
33.84,-6493
33.84,-6391
33.84,-6291
33.84,-6190
33.84,-6088
33.84,-5988
33.84,-5886
33.84,-5786
33.84,-5685
33.84,-5584
33.84,-5483
33.84,-5383
33.84,-5281
33.84,-5181
33.84,-5080
33.84,-4979
33.84,-4878
33.84,-4777
33.84,-4676
33.84,-4576
33.84,-4474
33.84,-4373
33.84,-4273
33.96,-4171
33.96,-4071
33.96,-3970
33.84,-3869
33.96,-3768
33.96,-3667
33.96,-3566
33.96,-3466
33.84,-3364
33.96,-3264
33.96,-3163
33.96,-3062
33.96,-2961
33.96,-2861
33.96,-2759
33.96,-2658
33.96,-2557
33.96,-2456
33.96,-2356
33.96,-2254
33.96,-2154
33.96,-2053
33.96,-1952
33.96,-1851
33.96,-1751
33.96,-1649
34.08,-1549
33.96,-1447
33.96,-1347
33.96,-1246
33.96,-1145
33.96,-1044
33.96,-943
33.96,-842
33.96,-742
34.08,-640
34.08,-540
33.96,-439
34.08,-338
33.96,-237
34.08,-137
34.08,-35
34.08,65
34.08,166
34.08,267
34.08,368
34.08,468
34.08,570
34.08,670
34.08,772
34.08,872
34.08,973
34.08,1074
34.08,1175
34.08,1275
34.08,1377
34.08,1477
34.08,1579
34.08,1679
34.08,1780
34.08,1881
34.08,1982
34.20,2082
34.20,2184
34.20,2284
34.08,2385
34.08,2486
34.20,2587
34.08,2688
34.08,2789
34.08,2889
34.08,2991
34.08,3091
34.08,3192
34.08,3293
34.08,3394
34.08,3494
34.20,3596
34.08,3696
34.08,3798
34.08,3899
34.08,3999
34.08,4101
34.08,4201
34.08,4302
34.20,4403
34.08,4504
34.20,4604
34.20,4706
34.20,4806
34.20,4908
34.20,5008
34.20,5109
34.20,5210
34.20,5311
34.20,5411
34.20,5513
34.20,5613
34.20,5714
34.20,5815
34.20,5916
34.20,6017
34.20,6118
34.20,6219
34.33,6320
34.33,6421
34.33,6521
34.33,6623
34.33,6723
34.33,6824
34.33,6925
34.33,7026
34.33,7127
34.33,7228
34.33,7328
34.33,7430
34.33,7530
34.45,7631
34.33,7732
34.33,7833
34.33,7933
34.45,8035
34.45,8135
34.45,8237
34.45,8338
34.33,8438
34.45,8540
34.45,8640
34.45,8741
34.45,8842
34.45,8943
34.45,9043
34.45,9145
34.45,9245
34.45,9347
34.45,9447
34.45,9548
34.45,9649
34.45,9750
34.45,9850
34.45,9952
34.45,10052
34.45,10153
34.45,10254
34.45,10355
34.45,10457
34.45,10557
34.45,10658
34.45,10759
34.45,10860
34.45,10960
34.45,11062
34.45,11163
34.45,11264
34.45,11365
34.45,11465
34.45,11567
34.45,11667
34.45,11768
34.45,11870
34.45,11970
34.45,12071
34.45,12172
34.45,12273
34.45,12374
34.45,12475
34.45,12575
34.45,12677
34.45,12778
34.45,12878
34.45,12980
34.45,13080
34.33,13181
34.33,13282
34.33,13383
34.33,13485
34.33,13585
34.33,13686
34.33,13787
34.33,13888
34.33,13988
34.33,14090
34.33,14191
34.33,14291
34.33,14393
34.33,14493
34.45,14595
34.45,14695
34.45,14796
34.45,14898
34.45,14998
34.45,15099
34.45,15200
34.45,15301
34.45,15401
34.45,15503
34.57,15603
34.57,15705
34.57,15806
34.57,15906
34.57,16008
34.57,16108
34.57,16209
34.57,16310
34.57,16411
34.57,16513
34.57,16613
34.57,16714
34.69,16815
34.57,16916
34.57,17016
34.69,17118
34.69,17219
34.69,17319
34.69,17421
34.57,17521
34.57,17623
34.69,17723
34.69,17824
34.57,17925
34.69,18026
34.57,18127
34.69,18228
34.69,18329
34.69,18429
34.57,18531
34.69,18631
34.69,18733
34.69,18834
34.69,18934
34.69,19036
34.69,19136
34.69,19237
34.69,19338
34.69,19439
34.69,19539
34.69,19641
34.57,19742
34.57,19843
34.57,19944
34.57,20044
34.57,20146
34.57,20246
34.57,20347
34.57,20449
34.57,20549
34.57,20651
34.57,20751
34.57,20852
34.57,20953
34.57,21054
34.57,21155
34.57,21256
34.57,21357
34.57,21457
34.57,21559
34.57,21659
34.69,21761
34.57,21861
34.69,21962
34.57,22064
34.57,22164
34.69,22265
34.69,22366
34.69,22467
34.69,22567
34.69,22669
34.69,22770
34.69,22871
34.69,22972
34.69,23072
34.69,23174
34.69,23274
34.69,23375
34.69,23477
34.69,23577
34.69,23678
34.69,23779
34.69,23880
34.69,23981
34.69,24082
34.69,24182
34.69,24284
34.69,24385
34.81,24485
34.69,24587
34.81,24687
34.81,24788
34.81,24889
34.69,24990
34.81,25092
34.81,25192
34.81,25293
34.81,25394
34.81,25495
34.81,25595
34.81,25697
34.81,25797
34.81,25899
34.81,26000
34.81,26100
34.81,26202
34.81,26302
34.81,26403
34.81,26504
34.81,26605
34.81,26706
34.81,26807
34.81,26908
34.81,27009
34.81,27110
34.81,27210
34.81,27312
34.81,27412
34.81,27513
34.81,27615
34.81,27715
34.81,27816
34.81,27917
34.81,28018
34.81,28119
34.81,28220
34.69,28321
34.81,28422
34.81,28523
34.81,28623
34.81,28725
34.69,28825
34.69,28926
34.69,29027
34.69,29128
34.81,29230
34.69,29330
34.69,29431
34.69,29532
34.81,29633
34.81,29733
34.81,29835
34.69,29936
34.69,30036
34.81,30138
34.81,30238
34.81,30340
34.69,30440
34.81,30541
34.81,30642
34.81,30743
34.81,30844
34.81,30945
34.81,31046
34.81,31147
34.81,31248
34.81,31348
34.81,31450
34.81,31551
34.81,31651
34.81,31753
34.81,31853
34.81,31954
34.81,32055
34.81,32156
34.81,32257
34.81,32358
34.81,32459
34.81,32560
34.81,32661
34.81,32761
34.93,-32673
34.81,-32573
34.93,-32472
34.93,-32370
34.93,-32270
34.93,-32168
34.93,-32068
34.93,-31967
34.93,-31866
34.93,-31765
34.93,-31664
34.93,-31563
34.93,-31462
34.93,-31362
34.93,-31260
34.93,-31160
34.93,-31058
34.93,-30957
34.93,-30857
34.93,-30755
34.93,-30655
34.93,-30554
34.93,-30453
34.93,-30352
34.93,-30250
35.05,-30150
35.05,-30049
35.05,-29948
35.05,-29847
35.05,-29747
35.05,-29645
35.05,-29545
35.05,-29444
35.05,-29342
35.05,-29242
35.05,-29140
35.05,-29040
35.05,-28939
35.18,-28838
35.18,-28737
35.18,-28636
35.18,-28535
35.18,-28434
35.18,-28334
35.18,-28232
35.18,-28132
35.18,-28030
35.18,-27929
35.18,-27829
35.18,-27727
35.18,-27627
35.18,-27526
35.18,-27425
35.18,-27324
35.18,-27223
35.18,-27122
35.18,-27021
35.18,-26920
35.30,-26819
35.30,-26719
35.30,-26617
35.30,-26516
35.30,-26416
35.30,-26314
35.30,-26214
35.30,-26112
35.30,-26012
35.30,-25911
35.30,-25809
35.30,-25709
35.30,-25608
35.30,-25507
35.30,-25406
35.30,-25306
35.30,-25204
35.30,-25104
35.30,-25002
35.30,-24901
35.30,-24801
35.30,-24699
35.30,-24599
35.30,-24498
35.30,-24397
35.30,-24296
35.42,-24195
35.42,-24094
35.42,-23993
35.42,-23892
35.42,-23791
35.42,-23691
35.42,-23589
35.42,-23488
35.42,-23388
35.42,-23286
35.42,-23186
35.42,-23085
35.42,-22984
35.42,-22883
35.42,-22781
35.42,-22681
35.42,-22580
35.42,-22479
35.42,-22378
35.42,-22278
35.42,-22176
35.54,-22075
35.42,-21975
35.54,-21873
35.42,-21773
35.42,-21671
35.42,-21571
35.54,-21470
35.54,-21369
35.54,-21268
35.54,-21167
35.54,-21066
35.54,-20965
35.54,-20864
35.54,-20763
35.54,-20663
35.54,-20561
35.54,-20461
35.54,-20360
35.54,-20258
35.54,-20158
35.54,-20057
35.54,-19956
35.54,-19855
35.54,-19754
35.54,-19653
35.54,-19553
35.54,-19451
35.54,-19350
35.66,-19250
35.54,-19148
35.54,-19048
35.66,-18947
35.54,-18846
35.54,-18745
35.54,-18643
35.54,-18543
35.66,-18442
35.54,-18341
35.66,-18240
35.54,-18140
35.54,-18038
35.54,-17938
35.66,-17837
35.66,-17735
35.66,-17635
35.66,-17533
35.66,-17433
35.66,-17332
35.54,-17231
35.66,-17130
35.66,-17030
35.54,-16928
35.66,-16827
35.54,-16727
35.54,-16625
35.54,-16525
35.54,-16423
35.54,-16323
35.54,-16222
35.54,-16121
35.66,-16020
35.54,-15919
35.54,-15818
35.54,-15717
35.54,-15616
35.54,-15515
35.54,-15415
35.54,-15313
35.54,-15213
35.54,-15112
35.54,-15010
35.66,-14910
35.54,-14809
35.54,-14708
35.54,-14607
35.54,-14506
35.66,-14405
35.66,-14305
35.66,-14203
35.66,-14102
35.66,-14002
35.66,-13900
35.66,-13800
35.66,-13699
35.66,-13598
35.66,-13497
35.66,-13396
35.66,-13295
35.66,-13194
35.66,-13093
35.66,-12992
35.66,-12892
35.66,-12790
35.66,-12690
35.66,-12589
35.66,-12488
35.66,-12387
35.66,-12285
35.66,-12185
35.66,-12084
35.66,-11983
35.66,-11882
35.66,-11782
35.66,-11680
35.66,-11580
35.66,-11479
35.66,-11377
35.66,-11277
35.66,-11175
35.66,-11075
35.66,-10974
35.66,-10873
35.79,-10772
35.66,-10672
35.66,-10570
35.66,-10469
35.66,-10368
35.66,-10267
35.66,-10167
35.66,-10065
35.66,-9965
35.66,-9864
35.66,-9763
35.66,-9662
35.66,-9562
35.66,-9460
35.66,-9360
35.66,-9258
35.66,-9157
35.66,-9057
35.66,-8955
35.66,-8855
35.66,-8754
35.66,-8653
35.66,-8552
35.66,-8452
35.66,-8350
35.66,-8250
35.66,-8148
35.66,-8048
35.66,-7947
35.66,-7846
35.54,-7745
35.54,-7645
35.54,-7543
35.54,-7443
35.66,-7342
35.54,-7241
35.66,-7140
35.66,-7039
35.54,-6938
35.54,-6838
35.54,-6736
35.54,-6636
35.54,-6535
35.54,-6434
35.54,-6333
35.54,-6233
35.54,-6131
35.54,-6031
35.54,-5929
35.66,-5829
35.66,-5728
35.66,-5627
35.66,-5526
35.66,-5425
35.66,-5324
35.66,-5223
35.66,-5123
35.66,-5021
35.66,-4921
35.66,-4819
35.66,-4719
35.66,-4618
35.66,-4517
35.79,-4416
35.79,-4316
35.66,-4214
35.79,-4114
35.79,-4013
35.79,-3912
35.79,-3811
35.79,-3710
35.79,-3609
35.79,-3509
35.79,-3407
35.79,-3307
35.91,-3206
35.91,-3105
35.91,-3004
35.91,-2904
35.91,-2802
35.91,-2702
35.91,-2600
35.91,-2500
35.91,-2399
35.91,-2298
35.91,-2197
35.91,-2097
35.91,-1995
35.91,-1895
36.03,-1794
35.91,-1692
35.91,-1592
35.91,-1490
36.03,-1390
36.03,-1289
35.91,-1188
35.91,-1087
35.91,-987
36.03,-885
35.91,-785
35.91,-684
35.91,-583
35.91,-483
35.91,-381
35.91,-281
35.91,-180
35.91,-79
36.03,22
35.91,122
35.91,224
35.91,324
35.91,425
35.91,526
35.91,627
35.91,728
35.91,828
35.91,929
35.91,1030
35.91,1131
35.91,1231
35.91,1333
35.91,1433
35.91,1534
35.91,1635
35.91,1736
35.91,1837
35.91,1938
35.79,2039
35.79,2140
35.79,2241
35.91,2341
35.79,2443
35.79,2543
35.79,2644
35.79,2745
35.79,2846
35.79,2947
35.79,3048
35.79,3148
35.79,3250
35.79,3350
35.79,3451
35.79,3552
35.79,3653
35.79,3753
35.79,3855
35.66,3955
35.79,4057
35.79,4157
35.79,4258
35.79,4359
35.79,4460
35.79,4560
35.79,4662
35.79,4762
35.79,4864
35.79,4964
35.79,5065
35.79,5166
35.79,5267
35.79,5367
35.79,5469
35.79,5569
35.79,5670
35.66,5771
35.79,5872
35.79,5972
35.79,6074
35.79,6174
35.79,6276
35.79,6376
35.79,6477
35.79,6578
35.79,6679
35.79,6779
35.79,6881
35.79,6981
35.79,7083
35.79,7183
35.79,7284
35.79,7385
35.79,7486
35.79,7586
35.79,7688
35.79,7788
35.79,7889
35.79,7990
35.79,8091
35.91,8192
35.91,8293
35.91,8393
35.91,8495
35.91,8595
35.91,8696
35.91,8797
35.91,8898
35.91,8998
35.91,9100
35.91,9200
35.91,9302
35.91,9403
35.91,9503
35.91,9605
35.91,9705
35.91,9806
35.91,9907
35.91,10008
35.91,10108
35.91,10210
35.91,10310
35.91,10412
35.91,10512
36.03,10613
35.91,10714
35.91,10815
36.03,10916
36.03,11017
36.03,11118
36.03,11218
36.03,11320
36.03,11420
36.03,11522
36.03,11622
36.03,11723
36.03,11824
36.03,11925
36.03,12026
36.03,12127
36.03,12228
36.03,12328
36.03,12430
36.03,12530
36.03,12632
36.03,12732
36.03,12833
36.03,12934
36.03,13035
36.03,13136
36.03,13237
36.03,13338
36.03,13438
36.03,13540
36.03,13640
36.03,13742
36.03,13842
36.03,13943
36.03,14045
36.15,14145
36.03,14246
36.03,14347
36.15,14448
36.15,14548
36.15,14650
36.15,14750
36.15,14852
36.15,14952
36.15,15053
36.15,15155
36.15,15255
36.15,15356
36.15,15457
36.15,15558
36.15,15659
36.15,15760
36.15,15860
36.15,15962
36.15,16063
36.15,16163
36.15,16265
36.15,16365
36.28,16466
36.28,16567
36.28,16668
36.28,16769
36.28,16870
36.28,16971
36.28,17072
36.28,17173
36.28,17273
36.28,17375
36.28,17475
36.28,17576
36.28,17677
36.28,17778
36.40,17880
36.40,17980
36.28,18081
36.28,18182
36.28,18283
36.28,18383
36.40,18485
36.40,18585
36.40,18686
36.40,18788
36.40,18888
36.40,18990
36.40,19090
36.40,19191
36.40,19292
36.40,19393
36.40,19493
36.40,19595
36.40,19696
36.40,19796
36.40,19898
36.40,19998
36.40,20100
36.40,20200
36.40,20301
36.40,20402
36.40,20503
36.40,20603
36.40,20705
36.40,20806
36.40,20907
36.40,21008
36.40,21108
36.40,21210
36.40,21310
36.40,21411
36.40,21512
36.40,21613
36.40,21714
36.40,21815
36.40,21916
36.40,22017
36.40,22118
36.40,22218
36.40,22320
36.40,22420
36.40,22521
36.40,22623
36.40,22723
36.40,22824
36.40,22925
36.40,23026
36.40,23127
36.40,23228
36.40,23328
36.40,23430
36.28,23531
36.40,23631
36.28,23733
36.28,23833
36.40,23934
36.28,24035
36.28,24136
36.40,24237
36.28,24338
36.40,24439
36.40,24540
36.28,24641
36.40,24741
36.40,24843
36.40,24943
36.40,25044
36.40,25145
36.40,25246
36.40,25347
36.40,25448
36.40,25549
36.40,25650
36.40,25751
36.40,25851
36.40,25953
36.40,26053
36.40,26155
36.40,26255
36.40,26356
36.40,26458
36.40,26558
36.40,26659
36.40,26760
36.40,26861
36.40,26961
36.40,27063
36.40,27163
36.40,27265
36.40,27366
36.40,27466
36.40,27568
36.40,27668
36.40,27769
36.52,27870
36.52,27971
36.52,28071
36.52,28173
36.52,28274
36.52,28375
36.52,28476
36.52,28576
36.52,28678
36.52,28778
36.52,28879
36.52,28980
36.52,29081
36.52,29182
36.52,29283
36.52,29384
36.52,29485
36.52,29586
36.52,29686
36.52,29788
36.52,29888
36.52,29989
36.52,30091
36.64,30191
36.64,30292
36.64,30393
36.64,30494
36.64,30595
36.64,30696
36.64,30796
36.64,30898
36.64,30998
36.64,31099
36.64,31201
36.64,31301
36.77,31403
36.64,31503
36.64,31604
36.77,31705
36.77,31806
36.77,31906
36.64,32008
36.77,32109
36.77,32209
36.77,32311
36.77,32411
36.77,32513
36.77,32613
36.77,32714
36.77,-32721
36.77,-32620
36.77,-32519
36.77,-32418
36.77,-32317
36.89,-32217
36.77,-32115
36.89,-32015
36.77,-31913
36.77,-31812
36.89,-31712
36.89,-31610
36.89,-31510
36.89,-31409
36.89,-31308
36.89,-31207
36.89,-31107
36.89,-31005
36.89,-30904
36.89,-30803
36.89,-30702
36.89,-30602
36.89,-30500
36.89,-30400
36.89,-30299
36.89,-30198
36.89,-30097
36.89,-29996
36.89,-29895
36.89,-29794
36.89,-29693
36.89,-29592
36.89,-29492
36.89,-29390
36.77,-29290
36.77,-29189
36.77,-29087
36.77,-28987
36.77,-28885
36.77,-28785
36.77,-28684
36.77,-28583
36.77,-28482
36.77,-28382
36.77,-28280
36.77,-28179
36.77,-28079
36.77,-27977
36.77,-27877
36.77,-27775
36.77,-27675
36.77,-27574
36.77,-27473
36.89,-27372
36.77,-27271
36.77,-27170
36.77,-27069
36.77,-26969
36.77,-26867
36.77,-26767
36.77,-26665
36.77,-26564
36.77,-26464
36.77,-26362
36.77,-26262
36.77,-26161
36.77,-26060
36.77,-25959
36.77,-25859
36.77,-25757
36.77,-25656
36.77,-25555
36.77,-25454
36.77,-25354
36.77,-25252
36.77,-25152
36.77,-25051
36.77,-24949
36.77,-24849
36.77,-24748
36.77,-24647
36.77,-24546
36.77,-24445
36.77,-24344
36.77,-24244
36.77,-24142
36.77,-24041
36.89,-23941
36.89,-23839
36.89,-23739
36.89,-23637
36.89,-23537
36.89,-23436
36.89,-23335
36.89,-23234
36.89,-23133
36.89,-23032
36.89,-22931
36.89,-22831
36.89,-22729
36.89,-22629
36.89,-22527
36.89,-22427
37.01,-22326
37.01,-22224
37.01,-22124
37.01,-22023
37.01,-21922
37.01,-21821
37.01,-21721
37.01,-21619
37.01,-21519
37.01,-21417
37.01,-21316
37.01,-21216
37.01,-21114
37.01,-21014
37.01,-20913
37.01,-20812
37.01,-20711
37.01,-20611
37.01,-20509
37.01,-20408
37.01,-20307
37.01,-20206
37.01,-20106
37.01,-20004
37.01,-19904
37.01,-19803
37.01,-19702
37.01,-19601
37.01,-19500
37.01,-19399
37.01,-19298
37.01,-19197
37.01,-19096
37.01,-18996
37.01,-18894
37.01,-18794
37.01,-18693
37.01,-18591
37.01,-18491
37.01,-18389
37.01,-18289
37.01,-18188
37.01,-18087
37.01,-17986
37.01,-17886
37.01,-17784
37.01,-17683
37.01,-17583
37.01,-17481
37.14,-17381
37.01,-17279
37.01,-17179
37.14,-17078
37.01,-16976
37.01,-16876
37.14,-16775
37.01,-16674
37.14,-16573
37.14,-16473
37.14,-16371
37.14,-16271
37.14,-16169
37.14,-16068
37.14,-15968
37.14,-15866
37.14,-15766
37.14,-15665
37.14,-15564
37.14,-15463
37.14,-15363
37.14,-15261
37.14,-15160
37.14,-15059
37.14,-14958
37.26,-14858
37.26,-14756
37.26,-14656
37.26,-14555
37.26,-14453
37.26,-14353
37.26,-14252
37.26,-14151
37.26,-14050
37.26,-13949
37.26,-13848
37.26,-13748
37.26,-13646
37.26,-13545
37.26,-13445
37.26,-13343
37.26,-13243
37.26,-13141
37.38,-13041
37.26,-12940
37.26,-12839
37.38,-12738
37.38,-12637
37.26,-12536
37.38,-12435
37.38,-12335
37.26,-12233
37.38,-12133
37.38,-12031
37.38,-11930
37.38,-11830
37.38,-11728
37.38,-11628
37.38,-11527
37.38,-11426
37.38,-11325
37.38,-11225
37.38,-11123
37.38,-11022
37.38,-10921
37.38,-10820
37.38,-10720
37.38,-10618
37.38,-10518
37.38,-10417
37.38,-10315
37.38,-10215
37.38,-10114
37.38,-10013
37.38,-9912
37.38,-9811
37.38,-9710
37.38,-9610
37.38,-9508
37.38,-9408
37.38,-9307
37.51,-9206
37.38,-9105
37.51,-9005
37.51,-8903
37.51,-8803
37.51,-8701
37.38,-8600
37.51,-8500
37.51,-8398
37.51,-8298
37.51,-8197
37.51,-8096
37.51,-7995
37.51,-7895
37.51,-7793
37.51,-7693
37.51,-7591
37.51,-7491
37.51,-7390
37.51,-7289
37.51,-7188
